"","id","state","district","village","year","roadPaved","distanceToPavedRoad","roadMonsoonUsability","yearsWithPavedRoad","ImmunizationCampaignsNumber","distanceToNearestTown","distanceToNearestDistrictHQ","area","populationCategories","householdNumbersOf","mbCataract","mbTuberculosis","mbHighBP","mbHeartDisease","mbDiabetes","mbLeprosy","mbCancer","mbAsthma","mbPolio","mbParalysis","mbEpilepsy","mbMentalIllness","mbSTDorAIDS","mbOtherLongTerm","mbDaysIncapacitated","mbTreatmentRecieved","mbDaysHospitalized","mbCostOfTreatment","mbCostIncludesMedication","mbCostOfMeds","mbTravelExpenses","smokeTobacco","chewTobacco","drinkAlcohol","attendedSchool","gradeCompleted","readingScore","mathScore","writingScore","urban","income","yearsLivingHere","ownToilet","electricity","electricityHours","healthSubCenter","primaryHealthCenter","communityHealthCenter","districtHospital","govtMaternityCenter","pvtClinicTrainedDoc","pvtClinicUntrainedDoc","pvtHospital","pvtPharm","otherGovtMedFacility","distHealthSubCenter","distPrimaryHealthCenter","distCommunityHealthCenter","distDistrictHospital","distGovtMaternityCenter","distPvtClinicTrainedDoc","distPvtClinicUntrainedDoc","distPvtHospital","distPvtPharm","distOtherGovtMedFacility","caste.Brahmin","caste.OBC","caste.SC","caste.ST","caste.Other","drinkingWaterSource.Piped","drinkingWaterSource.TubeWell","drinkingWaterSource.HandPump","drinkingWaterSource.OpenWell","drinkingWaterSource.CoveredWell","drinkingWaterSource.River","drinkingWaterSource.Pond","drinkingWaterSource.Truck","drinkingWaterSource.RainWater","drinkingWaterSource.Bottled","drinkingWaterSource.Other","drinkingWaterSource.NA","mbTreatmentWho1.NA","mbTreatmentWho1.PublicDoc","mbTreatmentWho1.PublicDocInPvt","mbTreatmentWho1.PvtDoc","mbTreatmentWho1.Pharm","mbTreatmentWho1.OtherOrTraditional","mbTreatmentWhere1.NA","mbTreatmentWhere1.SameVillage","mbTreatmentWhere1.AnotherVillage","mbTreatmentWhere1.OtherTown","mbTreatmentWhere1.DistrictTown","mbTreatmentWho2.NA","mbTreatmentWho2.PublicDoc","mbTreatmentWho2.PublicDocInPvt","mbTreatmentWho2.PvtDoc","mbTreatmentWho2.Pharm","mbTreatmentWho2.OtherOrTraditional","mbTreatmentWhere2.NA","mbTreatmentWhere2.SameVillage","mbTreatmentWhere2.AnotherVillage","mbTreatmentWhere2.OtherTown","mbTreatmentWhere2.DistrictTown"
"1001","3.16.6",3,16,6,2005,1,0,1,30,2,24,24,"1260","2","582",0,0.00869565217391304,0,0.00869565217391304,0.0173913043478261,0,0,0,0,0,0,0,0,0.0260869565217391,13.3478260869565,0.0608695652173913,0.443478260869565,73.0434782608696,0.00869565217391304,162.608695652174,10.8695652173913,1,1.11111111111111,1,1,3.57142857142857,2.85714285714286,1.71428571428571,0.857142857142857,0,49382.4555,90,1.8,0.95,7,0,0,0,0,0,0,4,0,0,0,2,22,26,26,10,10,0,10,10,26,0.25,0.1,0.25,0,0.4,0,0.3,0.7,0,0,0,0,0,0,0,0,0,0.939130434782609,0.00869565217391304,0,0.0521739130434783,0,0,0.939130434782609,0.00869565217391304,0.0173913043478261,0.0173913043478261,0.0173913043478261,0.991304347826087,0,0,0.00869565217391304,0,0,0.991304347826087,0,0,0,0.00869565217391304
"1002","3.16.7",3,16,7,2005,1,0,1,30,2,22,60,"2675","2","696",0,0,0.0087719298245614,0.0087719298245614,0,0,0.0087719298245614,0.0175438596491228,0,0.0087719298245614,0,0,0,0.0087719298245614,7.10526315789474,0.043859649122807,0,35.9649122807018,0.0175438596491228,108.771929824561,7.45614035087719,0,0.4,1,1,2.66666666666667,2.2,1.4,0.4,0,52027.0895,90,2.4,1,9.45,1,0,0,0,0,0,6,0,3,0,0,27,22,60,22,22,0,22,0,NA,0,0.25,0.2,0,0.55,0.4,0,0.6,0,0,0,0,0,0,0,0,0,0.956140350877193,0,0,0.043859649122807,0,0,0.956140350877193,0.0175438596491228,0.0087719298245614,0.0087719298245614,0.0087719298245614,0.991228070175439,0,0,0.0087719298245614,0,0,0.991228070175439,0,0,0,0.0087719298245614
"1003","3.2.1",3,2,1,2005,1,0,0,4,NA,3,15,"1858","2","819",0,0.0196078431372549,0.0294117647058824,0,0.00980392156862745,0,0,0,0,0,0,0.00980392156862745,0,0,1.47058823529412,0.0588235294117647,0.294117647058824,161.764705882353,0.0196078431372549,119.607843137255,29.9019607843137,1.11111111111111,0.222222222222222,0.888888888888889,1.125,3.625,1.875,1.25,0.5,0,56053.072,67.05,1.5,0.95,18.4736842105263,1,0,0,0,0,1,10,0,2,0,0,13,13,13,13,0,0,13,0,NA,0,0.25,0.45,0,0.3,0,0,1,0,0,0,0,0,0,0,0,0,0.941176470588235,0,0,0.0588235294117647,0,0,0.941176470588235,0.0392156862745098,0,0,0.0196078431372549,0.96078431372549,0,0,0.0392156862745098,0,0,0.96078431372549,0.00980392156862745,0,0,0.0294117647058824
"1004","3.2.2",3,2,2,2005,1,0,1,40,2,12,25,"800","2","705",0,0,0.0208333333333333,0,0,0,0,0,0,0,0,0,0,0.0208333333333333,1.25,0.0416666666666667,0,241.666666666667,0.0208333333333333,79.1666666666667,18.75,0,0,1.4,1,3.6,4,2.6,1,0,65117.897,90,1.8,0.9,18,0,0,0,0,0,0,5,0,1,0,6,17,25,25,25,17,0,17,0,NA,0,0,0.6,0,0.4,0.2,0,0.8,0,0,0,0,0,0,0,0,0,0.958333333333333,0,0,0.0208333333333333,0.0208333333333333,0,0.958333333333333,0.0208333333333333,0,0.0208333333333333,0,1,0,0,0,0,0,1,0,0,0,0
"1005","3.2.3",3,2,3,2005,1,0,1,23,NA,22,60,"1520","2","511",0,0,0,0,0,0,0,0.0192307692307692,0,0,0,0,0,0,0.480769230769231,0.0192307692307692,0,17.3076923076923,0.0192307692307692,0,0.961538461538462,0,0,1,1,1,0.75,0.25,0.25,0,54773.30875,90,0.75,1,16.25,0,0,0,0,0,0,0,0,0,0,4,4,10,60,10,10,4,4,4,4,0,0.125,0.75,0,0.125,0,0,1,0,0,0,0,0,0,0,0,0,0.980769230769231,0,0,0.0192307692307692,0,0,0.980769230769231,0,0.0192307692307692,0,0,1,0,0,0,0,0,1,0,0,0,0
"1006","3.2.4",3,2,4,2005,0,2,0,NA,4,10,33,"258","1","35",0,0,0.0172413793103448,0,0,0,0,0,0.0172413793103448,0,0,0,0,0,0.862068965517241,0.0344827586206897,0,43.1034482758621,0.0172413793103448,4.91379310344828,9.13793103448276,0.4,0.8,1,1,3.33333333333333,2.16666666666667,1.5,0.333333333333333,0,71563.46,90,0.181818181818182,1,14.4545454545455,0,0,0,0,0,0,0,0,0,0,5,10,10,32,10,10,10,10,5,NA,0,0,0.727272727272727,0,0.272727272727273,0,0,1,0,0,0,0,0,0,0,0,0,0.96551724137931,0,0,0.0344827586206897,0,0,0.96551724137931,0,0.0172413793103448,0.0172413793103448,0,1,0,0,0,0,0,1,0,0,0,0
"1007","3.2.5",3,2,5,2005,1,0,1,30,4,9,9,"480","2","697",0,0,0.00714285714285714,0.0142857142857143,0,0,0,0,0,0,0,0.0142857142857143,0,0.0285714285714286,5.57142857142857,0.0571428571428571,0.0214285714285714,407.5,0.0142857142857143,109.642857142857,21,1.45454545454545,0.4,1,1,2.7,2.2,1.15,0.45,0,55030.4525,59.9,0.35,0.95,17.1578947368421,1,0,0,0,0,1,8,0,1,0,0,15,9,9,9,0,0,NA,0,NA,0,0.15,0.85,0,0,0,0,0.9,0,0,0,0,0,0,0,0.1,0,0.942857142857143,0.0142857142857143,0,0.0357142857142857,0.00714285714285714,0,0.942857142857143,0.0214285714285714,0,0.0142857142857143,0.0214285714285714,0.978571428571429,0.0142857142857143,0,0.00714285714285714,0,0,0.978571428571429,0,0,0.00714285714285714,0.0142857142857143
"1008","3.2.6",3,2,6,2005,1,0,0,50,NA,7,55,"1720","3","1063",0,0,0.0170940170940171,0.00854700854700855,0.00854700854700855,0,0,0,0,0,0,0,0,0.0341880341880342,12.7777777777778,0.0683760683760684,0.111111111111111,934.188034188034,0.0512820512820513,32.4786324786325,43.5897435897436,0,0.25,1,1.14285714285714,2.14285714285714,2.85714285714286,1.28571428571429,0.714285714285714,0,44675.4425,90,0.6,0.95,18.0526315789474,0,1,1,0,1,2,8,1,4,0,NA,0,0,88,0,0,0,0,0,2,0,0.3,0.2,0,0.5,0,0,0.95,0,0,0,0,0,0,0,0.05,0,0.931623931623932,0.00854700854700855,0,0.0512820512820513,0.00854700854700855,0,0.931623931623932,0.0170940170940171,0.00854700854700855,0.0170940170940171,0.0256410256410256,1,0,0,0,0,0,1,0,0,0,0
"1009","3.3.1",3,3,1,2005,1,0,0,34,4,13,13,"1205","3","450",0.0303030303030303,0.0303030303030303,0.0303030303030303,0,0.0303030303030303,0,0,0,0,0,0,0,0,0,3.63636363636364,0.0909090909090909,0,212.121212121212,0.0606060606060606,24.2424242424242,15.1515151515152,2,2,2,1,4,3.5,1.75,1,0,32252.7542857143,90,2.57142857142857,1,15,1,1,1,0,1,6,12,0,0,0,0,0,0,13,0,0,0,NA,NA,NA,0,0.142857142857143,0.428571428571429,0,0.428571428571429,1,0,0,0,0,0,0,0,0,0,0,0,0.909090909090909,0.0303030303030303,0,0.0606060606060606,0,0,0.909090909090909,0.0303030303030303,0.0606060606060606,0,0,1,0,0,0,0,0,1,0,0,0,0
"1010","3.3.2",3,3,2,2005,1,0,0,10,2,12,45,"407","1","102",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,0,94593.7875,90,2.25,1,7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.25,0.25,0,0.5,0,0.25,0.75,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
"1011","3.3.3",3,3,3,2005,1,0,0,13,4,14,66,"346","2","264",0.0117647058823529,0,0,0.0117647058823529,0,0,0,0.0117647058823529,0,0,0,0.0117647058823529,0,0.0235294117647059,15.0588235294118,0.0705882352941176,0.376470588235294,331.176470588235,0.0470588235294118,130.588235294118,21.4117647058824,1.1,1,1.1,1,2.42857142857143,1.42857142857143,1,0.571428571428571,0,59321.77,90,1.07142857142857,1,4.21428571428571,0,0,0,0,0,2,0,0,0,0,8,8,14,66,14,0,88,14,8,NA,0,0,0.714285714285714,0,0.285714285714286,0,0,1,0,0,0,0,0,0,0,0,0,0.929411764705882,0,0,0.0705882352941176,0,0,0.929411764705882,0,0,0.0470588235294118,0.0235294117647059,1,0,0,0,0,0,1,0,0,0,0
"1012","3.3.4",3,3,4,2005,1,0,0,20,3,12,33,"985","2","859",0,0,0.0512820512820513,0,0,0.0256410256410256,0,0,0,0,0,0,0,0,2.43589743589744,0.0769230769230769,0,10.3589743589744,0.0256410256410256,80,0.641025641025641,1.75,0.333333333333333,0.666666666666667,1,4.5,2,1,0.5,0,44747.94,90,2.25,1,6.75,0,1,0,0,1,4,1,0,1,0,NA,0,3,13,0,0,0,NA,0,NA,0.125,0.25,0.625,0,0,0.25,0,0.75,0,0,0,0,0,0,0,0,0,0.923076923076923,0.0512820512820513,0,0.0256410256410256,0,0,0.923076923076923,0.0512820512820513,0,0.0256410256410256,0,1,0,0,0,0,0,1,0,0,0,0
"1013","3.3.5",3,3,5,2005,1,0,1,20,2,10,25,"342","1","156",0.0087719298245614,0.0175438596491228,0,0,0.0087719298245614,0,0,0.0175438596491228,0.0087719298245614,0.0087719298245614,0,0.0087719298245614,0,0.0087719298245614,11.0964912280702,0.043859649122807,0,526.315789473684,0.043859649122807,0,12.1052631578947,0.4,0,1.18181818181818,1,2,3,1.5,1,0,53594.893,90,2.84210526315789,1,12.55,0,0,0,0,0,0,2,0,0,0,4,10,25,25,10,10,0,10,10,10,0.05,0,0.35,0,0.6,0.6,0.15,0.25,0,0,0,0,0,0,0,0,0,0.956140350877193,0,0,0.043859649122807,0,0,0.956140350877193,0.0087719298245614,0.0263157894736842,0,0.0087719298245614,1,0,0,0,0,0,1,0,0,0,0
"1014","3.3.6",3,3,6,2005,1,0,1,7,2,8,30,"496","2","375",0,0,0.00961538461538462,0,0.00961538461538462,0,0,0,0.00961538461538462,0,0,0.00961538461538462,0,0.0288461538461538,11.3942307692308,0.0576923076923077,0.528846153846154,557.692307692308,0.0192307692307692,112.115384615385,23.4615384615385,1.14285714285714,0.571428571428571,1.28571428571429,1,2.5,3.25,2.25,0.75,0,71151.393,90,1.95,0.95,11.7,0,0,0,0,0,0,2,0,0,0,NA,15,30,30,30,8,0,8,8,NA,0.05,0,0,0,0.95,0,0.1,0.9,0,0,0,0,0,0,0,0,0,0.942307692307692,0.0192307692307692,0,0.0384615384615385,0,0,0.942307692307692,0.00961538461538462,0.0192307692307692,0.0192307692307692,0.00961538461538462,0.990384615384615,0,0,0.00961538461538462,0,0,0.990384615384615,0.00961538461538462,0,0,0
"1015","3.5.1",3,5,1,2005,0,2,1,NA,NA,9,44,"160","1","77",0,0,0.0821917808219178,0.0136986301369863,0.0136986301369863,0,0,0,0,0,0,0,0,0,12.3424657534247,0.10958904109589,0,22.7397260273973,0.0547945205479452,225.342465753425,25.3424657534247,2,2,1.25,1,3.375,3.125,1.75,0.875,0,56550.9706666667,71.3333333333333,0.2,1,10.4,0,0,0,0,0,0,0,0,0,0,1,2,9,44,9,1,1,9,1,9,0,0,0.533333333333333,0,0.466666666666667,0.0666666666666667,0,0.933333333333333,0,0,0,0,0,0,0,0,0,0.89041095890411,0.0410958904109589,0,0.0684931506849315,0,0,0.89041095890411,0.0547945205479452,0,0.0136986301369863,0.0410958904109589,1,0,0,0,0,0,1,0,0,0,0
"1016","3.5.2",3,5,2,2005,1,0,1,30,6,18,58,"800","2","188",0,0,0.0405405405405405,0,0,0,0,0,0,0,0,0,0,0.0135135135135135,0,0.0405405405405405,1.62162162162162,272.972972972973,0.0405405405405405,0,17.027027027027,2,0,0.666666666666667,1,4.5,3,2.5,1,0,35708.2390909091,82.7272727272727,0,1,6,0,0,0,0,0,0,1,0,1,0,NA,8,18,58,18,18,0,18,0,18,0,0.181818181818182,0.272727272727273,0,0.545454545454545,0.909090909090909,0,0.0909090909090909,0,0,0,0,0,0,0,0,0,0.959459459459459,0,0,0.0405405405405405,0,0,0.959459459459459,0.0135135135135135,0.027027027027027,0,0,0.986486486486487,0,0,0.0135135135135135,0,0,0.986486486486487,0,0,0.0135135135135135,0
"1017","3.5.3",3,5,3,2005,1,0,1,8,4,6,25,"950","2","195",0,0,0.0909090909090909,0.012987012987013,0,0,0,0,0,0,0,0,0,0,0.38961038961039,0.103896103896104,0.103896103896104,96.948051948052,0.0779220779220779,40.2597402597403,9.74025974025974,0.857142857142857,0,1.11111111111111,1,3.5,3,2,1,0,86540.395,66.25,1.6875,1,5.0625,0,1,0,0,0,0,0,0,3,0,NA,0,NA,7,NA,NA,88,NA,0,NA,0.0625,0,0.375,0,0.5625,0.25,0.1875,0.5625,0,0,0,0,0,0,0,0,0,0.896103896103896,0,0,0.103896103896104,0,0,0.896103896103896,0.0779220779220779,0,0.012987012987013,0.012987012987013,0.987012987012987,0,0,0.012987012987013,0,0,0.987012987012987,0,0,0.012987012987013,0
"1018","3.5.4",3,5,4,2005,1,0,1,80,4,4,27,"109","1","133",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0512820512820513,1.28205128205128,0.0512820512820513,0,207.692307692308,0.0512820512820513,179.487179487179,28.2051282051282,2,NA,1,1,3.5,3.5,2.16666666666667,1,0,73194.9085714286,42.1428571428571,1.85714285714286,1,8.42857142857143,1,0,0,0,0,5,2,0,1,0,0,3,3,27,3,0,0,3,0,NA,0,0,0.428571428571429,0,0.571428571428571,0.285714285714286,0.142857142857143,0.571428571428571,0,0,0,0,0,0,0,0,0,0.948717948717949,0,0,0.0512820512820513,0,0,0.948717948717949,0.0256410256410256,0,0,0.0256410256410256,0.974358974358974,0,0,0.0256410256410256,0,0,0.974358974358974,0,0,0,0.0256410256410256
"1019","3.5.5",3,5,5,2005,1,0,1,20,6,8,8,"240","1","165",0,0,0.0458715596330275,0.00917431192660551,0.00917431192660551,0,0.018348623853211,0.00917431192660551,0,0,0,0,0,0.00917431192660551,8.44036697247706,0.0825688073394495,0.18348623853211,190.733944954128,0.0642201834862385,369.724770642202,54.7706422018349,1.42857142857143,0,1.22222222222222,1.2,3.6,2.6,2,0.8,0,48847.8255,66.2,0.9,1,6.1,1,0,0,0,0,0,1,0,0,0,0,5,8,8,8,4,0,4,3,8,0,0.1,0.8,0,0.1,0,0.05,0.95,0,0,0,0,0,0,0,0,0,0.917431192660551,0.018348623853211,0,0.0642201834862385,0,0,0.917431192660551,0.00917431192660551,0.0458715596330275,0.0275229357798165,0,1,0,0,0,0,0,1,0,0,0,0
"1020","3.5.6",3,5,6,2005,1,0,1,NA,5,4,17,"65","1","67",0.0217391304347826,0,0.0543478260869565,0.0108695652173913,0.0108695652173913,0,0,0,0,0,0,0,0,0,2.01086956521739,0.0760869565217391,0.543478260869565,165.326086956522,0.0217391304347826,58.2608695652174,0.543478260869565,2,NA,1.5,1,3.875,2.125,1.375,0.625,0,56839.0055,75,1.05,1,5.9,0,0,0,0,0,0,0,0,1,0,4,4,7,17,5,5,17,4,0,17,0,0.05,0.35,0,0.6,0,0.2,0.8,0,0,0,0,0,0,0,0,0,0.923913043478261,0,0,0.0760869565217391,0,0,0.923913043478261,0.0434782608695652,0.0326086956521739,0,0,1,0,0,0,0,0,1,0,0,0,0
"1021","3.5.7",3,5,7,2005,1,0,1,20,3,14,35,"20","2","223",0,0,0,0,0.0555555555555556,0,0,0,0,0.0555555555555556,0,0,0,0,20.2777777777778,0.111111111111111,1,2333.33333333333,0.111111111111111,0,138.888888888889,2,0,0,1,3,0.5,0,0,0,43865.1833333333,90,0.666666666666667,1,12,1,0,0,0,0,4,0,0,1,0,0,14,14,35,14,0,88,14,0,NA,0,0,0.666666666666667,0,0.333333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0.888888888888889,0,0,0.111111111111111,0,0,0.888888888888889,0,0.0555555555555556,0.0555555555555556,0,0.944444444444444,0,0,0.0555555555555556,0,0,0.944444444444444,0,0,0.0555555555555556,0
"1022","3.6.1",3,6,1,2005,1,0,1,20,NA,4,16,"800","1","94",0,0,0.0408163265306122,0,0,0,0,0,0,0,0,0,0,0.0408163265306122,5,0.0816326530612245,0.306122448979592,442.040816326531,0.0612244897959184,81.6326530612245,25.5102040816327,1,NA,NA,1,4,2.83333333333333,1.83333333333333,0.833333333333333,0,85977.01375,64.625,0.5,0.875,6.42857142857143,0,0,0,0,0,0,0,0,0,0,2,5,20,30,20,4,1,4,4,NA,0,0.875,0.125,0,0,0.625,0.125,0.25,0,0,0,0,0,0,0,0,0,0.918367346938776,0.0204081632653061,0,0.0612244897959184,0,0,0.918367346938776,0,0.0408163265306122,0.0204081632653061,0.0204081632653061,1,0,0,0,0,0,1,0,0,0,0
"1023","3.7.1",3,7,1,2005,1,0,1,30,4,10,35,"200","1","140",0,0.00980392156862745,0,0,0.0196078431372549,0,0,0,0,0.00980392156862745,0.00980392156862745,0,0,0,7.15686274509804,0.0392156862745098,0.42156862745098,37.7450980392157,0.0392156862745098,202.254901960784,29.9019607843137,1.66666666666667,0.714285714285714,0.625,1,3.5,3.25,1.875,0.625,0,78450.4488235294,87.3529411764706,1.375,1,22.0625,0,0,0,0,0,0,1,0,0,0,NA,6,6,30,20,5,0,5,3,5,0.0588235294117647,0.294117647058824,0.352941176470588,0,0.294117647058824,0,0.0588235294117647,0.764705882352941,0.117647058823529,0,0,0,0,0,0,0,0.0588235294117647,0.96078431372549,0,0,0.0392156862745098,0,0,0.96078431372549,0,0,0.0392156862745098,0,0.990196078431373,0,0,0.00980392156862745,0,0,0.990196078431373,0,0,0.00980392156862745,0
"1024","3.7.2",3,7,2,2005,1,0,1,30,3,6,32,"450","2","287",0.0172413793103448,0,0.00862068965517241,0,0.0431034482758621,0,0,0,0.00862068965517241,0.00862068965517241,0,0.00862068965517241,0,0.0258620689655172,3.01724137931034,0.0775862068965517,0.25,70.6896551724138,0.0258620689655172,158.620689655172,46.551724137931,1.07142857142857,0.0714285714285714,0.705882352941177,1,4.5,3.1,2.2,0.8,0,63976.2084210526,83.8421052631579,1.42105263157895,1,15.5789473684211,1,0,0,0,0,3,2,0,0,0,0,6,2,32,32,0,0,6,2,32,0.0526315789473684,0.315789473684211,0.315789473684211,0.0526315789473684,0.263157894736842,0.684210526315789,0,0.263157894736842,0.0526315789473684,0,0,0,0,0,0,0,0,0.922413793103448,0.0431034482758621,0.00862068965517241,0.0258620689655172,0,0,0.922413793103448,0.00862068965517241,0.0172413793103448,0.0431034482758621,0.00862068965517241,0.974137931034483,0,0,0.00862068965517241,0,0.0172413793103448,0.974137931034483,0,0.00862068965517241,0,0.0172413793103448
"1025","3.7.3",3,7,3,2005,1,0,0,30,NA,8,8,"28","2","185",0.01,0,0.01,0.01,0.01,0,0,0,0,0,0,0,0,0,2.25,0.05,0.84,224.8,0.04,900,103.8,0,1,1,1,3.75,3.625,2.375,0.875,0,48963.987,90,0.5,1,15.35,1,0,0,0,0,0,2,0,1,0,0,NA,NA,88,NA,NA,0,8,0,NA,0,0.7,0.25,0,0.05,0.05,0,0.95,0,0,0,0,0,0,0,0,0,0.95,0.02,0,0.03,0,0,0.95,0.02,0,0.02,0.01,0.97,0.01,0,0.02,0,0,0.97,0,0,0.03,0
"1026","3.7.4",3,7,4,2005,1,0,1,30,NA,11,15,"1000","2","240",0,0,0.0144927536231884,0.0289855072463768,0.0144927536231884,0,0,0.0144927536231884,0,0,0,0,0,0.0289855072463768,7.08695652173913,0.101449275362319,0,417.275362318841,0.101449275362319,17.3913043478261,66.231884057971,0,0,1,1,4.125,3.75,2.625,0.75,0,79374.4825,90,1.18181818181818,1,10.3333333333333,1,0,0,0,0,0,0,0,0,0,0,10,NA,15,15,11,88,11,5,11,0,0.25,0.25,0,0.5,0.0833333333333333,0.333333333333333,0.583333333333333,0,0,0,0,0,0,0,0,0,0.898550724637681,0.0144927536231884,0,0.0869565217391304,0,0,0.898550724637681,0,0.0144927536231884,0.072463768115942,0.0144927536231884,0.985507246376812,0,0,0.0144927536231884,0,0,0.985507246376812,0.0144927536231884,0,0,0
"1027","3.7.6",3,7,6,2005,1,0,1,15,2,12,40,"26","3","2300",0,0,0,0,0.0117647058823529,0,0,0,0,0,0,0,0,0,4.29411764705882,0.0117647058823529,0,70.5882352941177,0.0117647058823529,0,5.88235294117647,1.2,0.666666666666667,1.04761904761905,1,4,3.5,2.5,1,1,85165.373,65.4,2.7,1,7.15,0,0,0,0,0,4,0,0,5,0,10,10,10,40,10,0,10,10,0,10,0.45,0.05,0.2,0,0.3,0.95,0,0.05,0,0,0,0,0,0,0,0,0,0.988235294117647,0.0117647058823529,0,0,0,0,0.988235294117647,0.0117647058823529,0,0,0,1,0,0,0,0,0,1,0,0,0,0
"1028","3.7.7",3,7,7,2005,1,0,1,40,6,10,25,"163","1","116",0,0.00854700854700855,0,0.0170940170940171,0,0,0,0.00854700854700855,0,0,0,0.0170940170940171,0,0.0170940170940171,11.6666666666667,0.0683760683760684,0.213675213675214,148.461538461538,0.0256410256410256,367.521367521367,25.6410256410256,1.04761904761905,0.0476190476190476,0.714285714285714,1.14285714285714,2.14285714285714,1.78571428571429,0.571428571428571,0.285714285714286,0,48069.694,90,0.4,1,11.05,0,0,0,0,0,0,0,0,0,0,15,15,15,25,10,NA,15,15,10,10,0,0.15,0.6,0,0.25,0.65,0,0.35,0,0,0,0,0,0,0,0,0,0.931623931623932,0.0427350427350427,0,0.0256410256410256,0,0,0.931623931623932,0.00854700854700855,0,0.0598290598290598,0,0.982905982905983,0.00854700854700855,0,0.00854700854700855,0,0,0.982905982905983,0,0.00854700854700855,0.00854700854700855,0
"1029","3.7.8",3,7,8,2005,1,0,1,10,4,15,40,"69","1","125",0.0140845070422535,0,0.028169014084507,0,0.0140845070422535,0,0,0,0,0,0.0140845070422535,0.0140845070422535,0,0.028169014084507,9.29577464788732,0.112676056338028,0,62.6760563380282,0.028169014084507,411.971830985916,54.5070422535211,0.333333333333333,0,1,1,4,3.33333333333333,2.16666666666667,0.833333333333333,0,106928.346,90,1.2,1,14.9,0,0,0,0,0,0,0,0,0,0,1,15,15,40,15,1,1,2,1,NA,0,0.4,0,0,0.6,0,0.1,0.9,0,0,0,0,0,0,0,0,0,0.887323943661972,0.0422535211267606,0,0.0704225352112676,0,0,0.887323943661972,0.028169014084507,0.028169014084507,0.0563380281690141,0,0.985915492957746,0,0,0,0.0140845070422535,0,0.985915492957746,0.0140845070422535,0,0,0
"1030","3.7.9",3,7,9,2005,1,0,0,6,1,5,15,"974","2","277",0,0,0,0.0208333333333333,0.0208333333333333,0,0,0.0208333333333333,0,0,0,0,0,0.0416666666666667,11.6666666666667,0.104166666666667,0,76.6666666666667,0.104166666666667,116.666666666667,11.4583333333333,0.666666666666667,0,1,1,5,3,2,1,0,77342.1157142857,90,1.42857142857143,1,11.7142857142857,1,0,0,0,0,0,2,0,0,0,0,10,3,15,8,NA,0,3,3,NA,0,0,0.142857142857143,0,0.857142857142857,0.428571428571429,0,0.571428571428571,0,0,0,0,0,0,0,0,0,0.895833333333333,0,0,0.0833333333333333,0,0.0208333333333333,0.895833333333333,0,0,0.104166666666667,0,0.958333333333333,0.0416666666666667,0,0,0,0,0.958333333333333,0,0,0.0416666666666667,0
"1031","3.8.1",3,8,1,2005,1,0,0,25,2,5,10,"70","1","78",0,0,0.0256410256410256,0,0,0,0,0,0,0,0.0256410256410256,0,0,0.0256410256410256,3.33333333333333,0.0769230769230769,0,52.5641025641026,0.0512820512820513,56.4102564102564,10.2564102564103,1,1,1,1,4.2,4,2.6,1,0,72982.4225,90,2,1,6.25,0,0,0,0,0,0,0,0,0,0,1,10,10,10,10,1,1,5,1,NA,0,0,0.625,0,0.375,0,0,1,0,0,0,0,0,0,0,0,0,0.923076923076923,0.0256410256410256,0,0.0256410256410256,0,0.0256410256410256,0.923076923076923,0,0.0256410256410256,0.0512820512820513,0,1,0,0,0,0,0,1,0,0,0,0
"1032","3.9.1",3,9,1,2005,1,0,1,38,5,10,28,"520","2","751",0.0666666666666667,0.0666666666666667,0.0444444444444444,0,0.0222222222222222,0,0,0,0,0,0,0,0,0,9.77777777777778,0.133333333333333,0,169.333333333333,0.0222222222222222,1226.66666666667,88.1333333333333,0,0,1.14285714285714,1,2,3,2,1,0,167271.005714286,78.5714285714286,2.42857142857143,1,6.28571428571429,1,0,0,0,0,0,4,0,5,0,0,8,12,30,8,12,0,12,0,12,0,0,0,0,1,0,0.142857142857143,0.857142857142857,0,0,0,0,0,0,0,0,0,0.866666666666667,0.0444444444444444,0,0.0666666666666667,0,0.0222222222222222,0.866666666666667,0,0.0444444444444444,0.0666666666666667,0.0222222222222222,0.933333333333333,0.0222222222222222,0,0.0444444444444444,0,0,0.933333333333333,0.0222222222222222,0.0222222222222222,0,0.0222222222222222
