"","id","state","district","village","year","roadPaved","distanceToPavedRoad","roadMonsoonUsability","yearsWithPavedRoad","lnDistanceToPavedRoad","ImmunizationCampaignsNumber","distanceToNearestTown","distanceToNearestDistrictHQ","area","populationCategories","householdNumbersOf","mbCataract","mbTuberculosis","mbHighBP","mbHeartDisease","mbDiabetes","mbLeprosy","mbCancer","mbAsthma","mbPolio","mbParalysis","mbEpilepsy","mbMentalIllness","mbSTDorAIDS","mbOtherLongTerm","mbDaysIncapacitated","mbTreatmentRecieved","mbDaysHospitalized","mbCostOfTreatment","mbCostIncludesMedication","mbCostOfMeds","mbTravelExpenses","mbAnyDisease","mbComDisease","mbNonComDisease","smokeTobacco","chewTobacco","drinkAlcohol","illiterate","attendedSchool","urban","income","yearsLivingHere","ownToilet","electricity","electricityHours","seenDoctor","healthSubCenter","primaryHealthCenter","communityHealthCenter","govtMaternityCenter","pvtClinicTrainedDoc","pvtClinicUntrainedDoc","pvtHospital","pvtPharm","otherGovtMedFacility","distHealthSubCenter","distPrimaryHealthCenter","distCommunityHealthCenter","distDistrictHospital","distGovtMaternityCenter","distPvtClinicTrainedDoc","distPvtClinicUntrainedDoc","distPvtHospital","distPvtPharm","distOtherGovtMedFacility","caste.Brahmin","caste.OBC","caste.SC","caste.ST","caste.Other","drinkingWaterSource.Piped","drinkingWaterSource.TubeWell","drinkingWaterSource.HandPump","drinkingWaterSource.OpenWell","drinkingWaterSource.CoveredWell","drinkingWaterSource.River","drinkingWaterSource.Pond","drinkingWaterSource.Truck","drinkingWaterSource.RainWater","drinkingWaterSource.Bottled","drinkingWaterSource.Other","drinkingWaterSource.NA","mbTreatmentWho1.NA","mbTreatmentWho1.PublicDoc","mbTreatmentWho1.PublicDocInPvt","mbTreatmentWho1.PvtDoc","mbTreatmentWho1.Pharm","mbTreatmentWho1.OtherOrTraditional","mbTreatmentWhere1.NA","mbTreatmentWhere1.SameVillage","mbTreatmentWhere1.AnotherVillage","mbTreatmentWhere1.OtherTown","mbTreatmentWhere1.DistrictTown","mbTreatmentWho2.NA","mbTreatmentWho2.PublicDoc","mbTreatmentWho2.PublicDocInPvt","mbTreatmentWho2.PvtDoc","mbTreatmentWho2.Pharm","mbTreatmentWho2.OtherOrTraditional","mbTreatmentWhere2.NA","mbTreatmentWhere2.SameVillage","mbTreatmentWhere2.AnotherVillage","mbTreatmentWhere2.OtherTown","mbTreatmentWhere2.DistrictTown"
"31","10.16.1",10,16,1,2012,0,4,1,NA,1.38629436111989,6,7,15,"","","",0,0,2.85714285714286,1.42857142857143,0,0,0,0,0,0,0,0,0,2.85714285714286,1.02857142857143,0.0714285714285714,0,307.142857142857,7.14285714285714,0,57.1428571428571,2.85714285714286,0,0,2,3.85714285714286,2.14285714285714,0.714285714285714,0.671428571428571,0,36204.75,86.6666666666667,8.33333333333333,83.3333333333333,4.4,1,0,0,0,0,0,0,0,0,0,4,7,7,24,24,4,4,7,4,7,8.33333333333333,75,0,0,16.6666666666667,0,0,100,0,0,0,0,0,0,0,0,0,92.8571428571429,0,0,7.14285714285714,0,0,92.8571428571429,1.42857142857143,4.28571428571429,1.42857142857143,0,97.1428571428571,0,0,2.85714285714286,0,0,97.1428571428571,0,0,2.85714285714286,0
"32","10.16.10",10,16,10,2012,1,0,1,1,0,NA,5,35,"","","",0,0,0,0,0,0,0,0,0,2.32558139534884,0,0,0,0,0.162790697674419,0.0232558139534884,0.697674418604651,23.2558139534884,2.32558139534884,0,3.48837209302326,0,0,0,2,4,1.33333333333333,0.558139534883721,0.558139534883721,0,39527.6666666667,90,0,66.6666666666667,6.25,1,1,0,0,0,0,4,0,0,0,NA,15,15,35,35,10,NA,10,5,10,16.6666666666667,0,83.3333333333333,0,0,0,0,100,0,0,0,0,0,0,0,0,0,97.6744186046512,2.32558139534884,0,0,0,0,97.6744186046512,0,0,2.32558139534884,0,100,0,0,0,0,0,100,0,0,0,0
"33","10.16.11",10,16,11,2012,0,2,1,NA,0.693147180559945,0,9,29,"","","",0,0,0,0,0,0,0,1.66666666666667,0,0,0,0,0,3.33333333333333,1.83333333333333,0.05,0.2,866.666666666667,5,0,108.333333333333,3.33333333333333,0,0,1.6,4,2,0.8,0.8,0,79106.1,90,20,60,5.16666666666667,1,1,0,0,0,0,1,1,0,0,NA,9,9,29,29,6,NA,NA,9,9,10,10,10,30,40,0,0,100,0,0,0,0,0,0,0,0,0,95,0,0,5,0,0,95,0,3.33333333333333,1.66666666666667,0,98.3333333333333,0,0,1.66666666666667,0,0,98.3333333333333,0,0,0,1.66666666666667
"34","10.16.2",10,16,2,2012,1,0,1,90,0,6,7,7,"","","",0,0,0,0,1.47058823529412,0,0,1.47058823529412,0,0,0,0,0,0,0.220588235294118,0.0294117647058824,0.0588235294117647,176.470588235294,1.47058823529412,0.294117647058824,58.8235294117647,0,0,0,1.66666666666667,3.33333333333333,2.33333333333333,0.632352941176471,0.647058823529412,0,90952,90,37.5,25,5,0.875,1,0,0,0,2,3,0,4,0,NA,7,7,7,7,NA,NA,7,NA,7,12.5,25,50,0,12.5,0,0,100,0,0,0,0,0,0,0,0,0,97.0588235294118,0,0,2.94117647058824,0,0,97.0588235294118,0,0,1.47058823529412,1.47058823529412,98.5294117647059,0,0,1.47058823529412,0,0,98.5294117647059,0,1.47058823529412,0,0
"35","10.16.3",10,16,3,2012,1,0,0,25,0,0,5,14,"","","",0,0,0,0,0,0,0,1.92307692307692,0,0,0,0,0,1.92307692307692,7.51923076923077,0.0576923076923077,0.576923076923077,432.692307692308,5.76923076923077,0,50.9615384615385,1.92307692307692,0,0,2,2.66666666666667,1.33333333333333,0.730769230769231,0.75,0,76387.7272727273,90,45.4545454545455,90.9090909090909,6.9,1,0,0,0,0,0,2,0,4,0,2,2,5,14,5,2,NA,6,NA,6,0,72.7272727272727,27.2727272727273,0,0,0,0,81.8181818181818,18.1818181818182,0,0,0,0,0,0,0,0,94.2307692307692,0,0,5.76923076923077,0,0,94.2307692307692,0,1.92307692307692,1.92307692307692,1.92307692307692,100,0,0,0,0,0,100,0,0,0,0
"36","10.16.4",10,16,4,2012,1,0,1,3,0,6,3,30,"","","",0,1.01010101010101,0,0,0,0,0,1.01010101010101,0,0,0,0,0,2.02020202020202,0,0.0404040404040404,0,213.131313131313,2.02020202020202,70.7070707070707,3.03030303030303,2.02020202020202,1.01010101010101,0,1.78571428571429,3.78571428571429,1.35714285714286,0.618556701030928,0.618556701030928,0,51341.375,90,25,37.5,3.5,0.8125,1,0,0,0,0,3,0,0,0,NA,3,3,30,20,3,NA,4,2,5,0,56.25,6.25,0,37.5,0,0,100,0,0,0,0,0,0,0,0,0,95.959595959596,0,0,4.04040404040404,0,0,95.959595959596,2.02020202020202,2.02020202020202,0,0,100,0,0,0,0,0,100,0,0,0,0
"37","10.16.5",10,16,5,2012,1,0,1,4,0,0,3,10,"","","",0,0,0,2.56410256410256,0,0,0,2.56410256410256,0,0,0,0,0,0,0.333333333333333,0.0512820512820513,0.0512820512820513,30.7692307692308,0,20.5128205128205,5.64102564102564,0,0,0,1.75,3.25,2.25,0.564102564102564,0.487179487179487,0,67880,90,25,75,4.66666666666667,1,1,0,0,0,0,1,0,0,0,NA,10,10,10,10,7,NA,10,3,3,50,50,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,94.8717948717949,0,0,5.12820512820513,0,0,94.8717948717949,0,0,5.12820512820513,0,100,0,0,0,0,0,100,0,0,0,0
"38","10.16.7",10,16,7,2012,0,3,0,NA,1.09861228866811,4,4,20,"","","",0,0,0,0.75187969924812,0,0,0,0,0.75187969924812,0,0,0,0,1.50375939849624,0.18796992481203,0.0225563909774436,0,0,0,293.233082706767,9.77443609022556,1.50375939849624,0,0,2.86363636363636,4,2,0.503759398496241,0.533834586466165,0,41840.7142857143,90,9.52380952380952,0,NA,1,0,0,0,0,0,0,0,0,0,3,4,4,16,16,4,2,4,4,4,0,61.9047619047619,4.76190476190476,0,33.3333333333333,0,0,100,0,0,0,0,0,0,0,0,0,97.7443609022556,0,0,2.25563909774436,0,0,97.7443609022556,0,2.25563909774436,0,0,100,0,0,0,0,0,100,0,0,0,0
"39","10.16.8",10,16,8,2012,1,0,0,5,0,0,7,7,"","","",0.649350649350649,0,0.649350649350649,0,0,0,0,0,0,0,0,0,0,0,0.636363636363636,0.012987012987013,0.025974025974026,57.1428571428571,1.2987012987013,4.22077922077922,0.974025974025974,0,0,0,2.2,3.6,1.76,0.671052631578947,0.644736842105263,0,62603.66,90,16,40,6.4,0.92,0,0,0,0,1,5,0,5,0,7,7,7,7,7,NA,NA,7,NA,7,0,64,16,0,20,0,0,100,0,0,0,0,0,0,0,0,0,98.7012987012987,0,0.649350649350649,0.649350649350649,0,0,98.7012987012987,0,0.649350649350649,0.649350649350649,0,100,0,0,0,0,0,100,0,0,0,0
"40","10.16.9",10,16,9,2012,0,4,1,NA,1.38629436111989,4,35,30,"","","",0,0,1.92307692307692,1.92307692307692,1.92307692307692,0,0,1.92307692307692,0,0,0,0,0,1.92307692307692,1.92307692307692,0.0769230769230769,0.365384615384615,384.615384615385,1.92307692307692,55.7692307692308,42.1153846153846,1.92307692307692,0,0,1,4,2.2,0.538461538461538,0.576923076923077,0,37986.5,90,0,20,3.5,1,1,0,0,0,2,1,0,4,0,NA,5,5,35,35,NA,NA,7,NA,35,0,50,20,0,30,0,0,100,0,0,0,0,0,0,0,0,0,92.3076923076923,0,0,7.69230769230769,0,0,92.3076923076923,7.69230769230769,0,0,0,92.3076923076923,0,0,7.69230769230769,0,0,92.3076923076923,7.69230769230769,0,0,0
"41","10.2.1",10,2,1,2012,0,2,1,NA,0.693147180559945,10,22,40,"","","",0.840336134453782,3.36134453781513,0,0,0.840336134453782,0,0,0.840336134453782,0,0,0,0,0,0.840336134453782,2.11764705882353,0.0672268907563025,0.142857142857143,619.327731092437,5.04201680672269,174.789915966387,16.8067226890756,0.840336134453782,3.36134453781513,0,1.95454545454545,3.31818181818182,2.04545454545455,0.453781512605042,0.478991596638655,0,59903.5,90,20,55,5.63636363636364,1,0,0,0,0,0,3,0,1,0,3,5,6,45,45,5,NA,5,NA,15,20,70,10,0,0,0,0,100,0,0,0,0,0,0,0,0,0,93.2773109243697,1.68067226890756,2.52100840336134,2.52100840336134,0,0,93.2773109243697,3.36134453781513,3.36134453781513,0,0,96.6386554621849,0,1.68067226890756,1.68067226890756,0,0,96.6386554621849,0.840336134453782,1.68067226890756,0.840336134453782,0
"42","10.2.2",10,2,2,2012,1,0,1,45,0,4,3,34,"","","",0,1.06382978723404,0,0,0,0,0,1.06382978723404,0,0,0,1.06382978723404,0,1.06382978723404,1.03191489361702,0.0425531914893617,0.0212765957446809,69.1489361702128,3.19148936170213,148.936170212766,11.7021276595745,1.06382978723404,1.06382978723404,1.06382978723404,1.70588235294118,3.76470588235294,2.52941176470588,0.425531914893617,0.414893617021277,0,39856.9444444444,90,16.6666666666667,22.2222222222222,5.25,0.888888888888889,0,0,0,0,3,3,0,4,0,3,3,5,34,34,NA,NA,3,NA,34,0,55.5555555555556,33.3333333333333,5.55555555555556,5.55555555555556,27.7777777777778,0,72.2222222222222,0,0,0,0,0,0,0,0,0,95.7446808510638,0,1.06382978723404,3.19148936170213,0,0,95.7446808510638,0,1.06382978723404,1.06382978723404,2.12765957446809,98.936170212766,1.06382978723404,0,0,0,0,98.936170212766,0,1.06382978723404,0,0
"43","10.2.3",10,2,3,2012,1,0,0,50,0,0,3,35,"","","",0,0.87719298245614,0,0,0,0,0,1.75438596491228,0,0.87719298245614,0,0,0,3.50877192982456,2.67543859649123,0.087719298245614,0.105263157894737,2188.59649122807,5.26315789473684,10.0877192982456,37.719298245614,3.50877192982456,0.87719298245614,0,1.95238095238095,3.52380952380952,2.23809523809524,0.333333333333333,0.37719298245614,0,26429.7826086957,83.7826086956522,0,17.3913043478261,8.25,0.956521739130435,0,0,0,0,1,3,0,0,0,3,3,9,35,9,NA,NA,9,3,3,0,13.0434782608696,82.6086956521739,0,4.34782608695652,0,0,100,0,0,0,0,0,0,0,0,0,92.9824561403509,0,0,7.01754385964912,0,0,91.2280701754386,0.87719298245614,6.14035087719298,1.75438596491228,0,100,0,0,0,0,0,100,0,0,0,0
"44","10.2.4",10,2,4,2012,1,0,0,25,0,8,8,40,"","","",0,0,1.92307692307692,0,1.92307692307692,0,0,1.92307692307692,0,0,0,0,0,0,2.69230769230769,0.0384615384615385,0,242.307692307692,3.84615384615385,57.6923076923077,19.2307692307692,0,0,0,2,3.18181818181818,1.72727272727273,0.557692307692308,0.557692307692308,0,183408,90,20,40,11,0.8,1,0,0,0,0,2,0,1,0,NA,10,15,40,10,10,NA,20,NA,15,0,0,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,96.1538461538462,0,0,3.84615384615385,0,0,96.1538461538462,0,3.84615384615385,0,0,100,0,0,0,0,0,100,0,0,0,0
"45","10.2.5",10,2,5,2012,0,2,1,NA,0.693147180559945,4,15,35,"","","",0,1.25,0.625,0.625,0,0,0,0.625,0,0,0,0,0,1.25,6.03125,0.04375,0.00625,412.5,3.75,142.5,20,1.25,1.25,0,2.39285714285714,3.14285714285714,2.03571428571429,0.46875,0.49375,0,211928.928571429,90,42.8571428571429,53.5714285714286,3.07142857142857,1,1,1,0,0,3,10,2,35,0,NA,NA,35,35,35,NA,NA,NA,NA,35,3.57142857142857,67.8571428571429,10.7142857142857,0,17.8571428571429,0,0,100,0,0,0,0,0,0,0,0,0,95.625,0.625,0,3.75,0,0,95.625,1.25,1.25,1.25,0.625,98.75,0.625,0,0.625,0,0,98.75,1.25,0,0,0
"46","10.2.6",10,2,6,2012,1,0,0,5,0,0,3,35,"","","",1.02040816326531,1.02040816326531,1.02040816326531,1.02040816326531,1.02040816326531,0,0,3.06122448979592,0,0,0,0,0,2.04081632653061,6.12244897959184,0.0918367346938776,0.102040816326531,857.142857142857,4.08163265306122,260.714285714286,58.9795918367347,2.04081632653061,1.02040816326531,0,2.0625,3.5,1.75,0.510204081632653,0.581632653061224,0,57063.1818181818,90,31.8181818181818,72.7272727272727,7.3125,0.954545454545455,0,0,0,0,0,1,0,1,0,3,3,4,30,30,4,NA,30,NA,30,13.6363636363636,54.5454545454545,9.09090909090909,0,22.7272727272727,0,0,100,0,0,0,0,0,0,0,0,0,90.8163265306122,0,0,8.16326530612245,0,1.02040816326531,90.8163265306122,1.02040816326531,3.06122448979592,3.06122448979592,2.04081632653061,100,0,0,0,0,0,100,0,0,0,0
"47","10.2.7",10,2,7,2012,0,4,0,NA,1.38629436111989,3,9,40,"","","",0.689655172413793,2.75862068965517,0.689655172413793,0,0,0,0,0,0,0,0,0.689655172413793,0.689655172413793,4.13793103448276,4.6551724137931,0.0758620689655172,0.172413793103448,211.724137931034,4.82758620689655,836.551724137931,21.3793103448276,4.13793103448276,2.75862068965517,0.689655172413793,2.13888888888889,3.5,1.66666666666667,0.317241379310345,0.351724137931034,0,37616.0740740741,90,0,0,NA,0.703703703703704,0,0,0,0,0,5,0,2,0,4,12,40,40,40,4,NA,12,NA,4,0,62.962962962963,37.037037037037,0,0,7.40740740740741,0,92.5925925925926,0,0,0,0,0,0,0,0,0,92.4137931034483,2.75862068965517,0,4.82758620689655,0,0,92.4137931034483,0,2.75862068965517,0,4.82758620689655,97.2413793103448,0,0,2.75862068965517,0,0,97.2413793103448,0,2.06896551724138,0,0.689655172413793
"48","10.2.8",10,2,8,2012,1,0,1,4,0,4,3,3,"","","",0,4.47761194029851,0,0,0,0,0,1.49253731343284,0,0,0,1.49253731343284,0,0,7.98507462686567,0.0746268656716418,0.0895522388059701,1313.4328358209,7.46268656716418,895.522388059701,135.820895522388,0,4.47761194029851,1.49253731343284,1.6,4,1.7,0.567164179104478,0.597014925373134,0,43801.7857142857,84.2857142857143,14.2857142857143,21.4285714285714,9,0.928571428571429,0,0,0,0,2,5,1,0,0,5,2,5,6,5,NA,NA,NA,5,5,0,92.8571428571429,7.14285714285714,0,0,7.14285714285714,0,92.8571428571429,0,0,0,0,0,0,0,0,0,92.5373134328358,0,0,7.46268656716418,0,0,92.5373134328358,0,0,0,7.46268656716418,98.5074626865672,0,0,1.49253731343284,0,0,98.5074626865672,0,0,0,1.49253731343284
"49","10.22.1",10,22,1,2012,0,2,1,NA,0.693147180559945,8,8,8,"","","",1.17647058823529,0,0,0,1.17647058823529,0,0,1.17647058823529,0,0,0,0,0,0,0.117647058823529,0.0235294117647059,0,294.117647058824,2.35294117647059,258.823529411765,3.52941176470588,0,0,0,1.70588235294118,3.64705882352941,1.41176470588235,0.435294117647059,0.458823529411765,0,44170.7142857143,70.5714285714286,21.4285714285714,35.7142857142857,11.4,1,0,0,0,0,0,2,0,0,0,5,8,NA,8,8,8,NA,8,1,8,0,57.1428571428571,21.4285714285714,0,21.4285714285714,0,0,100,0,0,0,0,0,0,0,0,0,97.6470588235294,0,0,2.35294117647059,0,0,97.6470588235294,0,2.35294117647059,0,0,100,0,0,0,0,0,100,0,0,0,0
"50","10.22.2",10,22,2,2012,0,1,1,NA,0,8,13,13,"","","",1.20481927710843,1.20481927710843,4.81927710843374,0,0,0,0,3.6144578313253,0,0,0,0,0,1.20481927710843,1.48192771084337,0.0963855421686747,0,128.915662650602,0,109.036144578313,5.42168674698795,1.20481927710843,1.20481927710843,0,3,3.4,2.7,0.566265060240964,0.614457831325301,0,55289.375,90,12.5,18.75,9,1,0,0,0,0,0,3,0,0,0,3,15,15,15,15,3,0,15,8,15,0,62.5,37.5,0,0,0,0,75,6.25,0,0,18.75,0,0,0,0,0,90.3614457831325,0,0,6.02409638554217,3.6144578313253,0,90.3614457831325,8.43373493975904,1.20481927710843,0,0,100,0,0,0,0,0,100,0,0,0,0
"51","10.22.3",10,22,3,2012,0,1,1,NA,0,10,8,32,"","","",0,0,1.5625,0,0,0,0,0,0,0,0,0,0,0,0.703125,0.015625,0,50,0,37.5,7.8125,0,0,0,1.33333333333333,3.66666666666667,1.88888888888889,0.625,0.65625,0,96115.5555555556,90,66.6666666666667,55.5555555555556,3.2,1,1,0,0,0,0,8,0,0,0,NA,8,8,32,8,8,NA,8,8,8,0,55.5555555555556,33.3333333333333,0,11.1111111111111,0,0,100,0,0,0,0,0,0,0,0,0,98.4375,0,0,1.5625,0,0,98.4375,0,0,1.5625,0,100,0,0,0,0,0,100,0,0,0,0
"52","10.22.4",10,22,4,2012,1,0,1,8,0,8,3,35,"","","",0.813008130081301,1.6260162601626,0,0,2.4390243902439,0,0,1.6260162601626,0,0,0,0,0,0,2.86991869918699,0.0650406504065041,0.51219512195122,1146.34146341463,5.69105691056911,231.382113821138,8.13008130081301,0,1.6260162601626,0,1.57142857142857,3.82142857142857,2.57142857142857,0.414634146341463,0.430894308943089,0,66442.3913043478,87.6086956521739,30.4347826086957,86.9565217391304,6.4,1,0,0,0,0,0,4,0,0,0,2,3,NA,35,35,3,NA,3,3,35,4.34782608695652,91.304347826087,4.34782608695652,0,0,0,0,91.304347826087,0,0,0,8.69565217391304,0,0,0,0,0,93.4959349593496,0,0.813008130081301,5.69105691056911,0,0,93.4959349593496,1.6260162601626,4.8780487804878,0,0,100,0,0,0,0,0,100,0,0,0,0
"53","10.23.4",10,23,4,2012,1,0,0,10,0,8,11,20,"","","",1.8348623853211,0.917431192660551,0,0,1.8348623853211,0,0,0.917431192660551,0,0,0,0,0,1.8348623853211,0.899082568807339,0.0458715596330275,0.275229357798165,984.403669724771,4.58715596330275,777.798165137615,12.8440366972477,1.8348623853211,0.917431192660551,0,1.25,3.25,2.16666666666667,0.422018348623853,0.467889908256881,0,52280,86.0454545454545,31.8181818181818,45.4545454545455,3.4,1,1,0,0,0,0,6,0,4,0,NA,11,11,20,20,11,NA,20,NA,20,0,90.9090909090909,9.09090909090909,0,0,0,0,95.4545454545455,0,0,0,4.54545454545455,0,0,0,0,0,95.4128440366973,0,0,4.58715596330275,0,0,95.4128440366973,0,1.8348623853211,2.75229357798165,0,100,0,0,0,0,0,100,0,0,0,0
"54","10.27.1",10,27,1,2012,1,0,0,7,0,NA,10,20,"","","",2.12765957446809,0.531914893617021,1.06382978723404,0.531914893617021,0.531914893617021,0,0,0.531914893617021,0,0,0,0.531914893617021,0,3.72340425531915,3.90957446808511,0.0691489361702128,0.0851063829787234,659.547872340426,4.78723404255319,631.356382978723,22.1276595744681,3.72340425531915,0.531914893617021,0.531914893617021,1.77777777777778,3.77777777777778,2.2962962962963,0.48936170212766,0.521276595744681,0,85403,89.6551724137931,41.3793103448276,72.4137931034483,5.23809523809524,1,0,0,0,0,1,1,0,0,0,2,10,30,30,30,NA,NA,15,10,15,3.44827586206897,41.3793103448276,55.1724137931034,0,0,0,3.44827586206897,96.551724137931,0,0,0,0,0,0,0,0,0,93.0851063829787,0.531914893617021,0,6.38297872340426,0,0,93.0851063829787,0,0,5.85106382978723,1.06382978723404,98.4042553191489,0,0,1.59574468085106,0,0,98.4042553191489,0,0,1.06382978723404,0.531914893617021
"55","10.27.12",10,27,12,2012,1,0,0,5,0,12,5,45,"","","",0,0,0,0,2.32558139534884,0,0,0,0,0,0,0,0,2.32558139534884,1.86046511627907,0.0232558139534884,0,83.7209302325581,2.32558139534884,0,18.6046511627907,2.32558139534884,0,0,2.57142857142857,3.42857142857143,2,0.674418604651163,0.744186046511628,0,107379.857142857,81.4285714285714,42.8571428571429,100,6,1,0,0,0,0,0,1,0,0,0,15,10,15,45,45,10,NA,15,15,7,28.5714285714286,42.8571428571429,14.2857142857143,0,14.2857142857143,0,0,85.7142857142857,14.2857142857143,0,0,0,0,0,0,0,0,97.6744186046512,0,0,2.32558139534884,0,0,97.6744186046512,0,0,2.32558139534884,0,100,0,0,0,0,0,100,0,0,0,0
"56","10.27.13",10,27,13,2012,0,2,1,NA,0.693147180559945,3,3,20,"","","",4.65116279069767,0,0,0,0,2.32558139534884,0,0,0,0,0,0,0,4.65116279069767,5.11627906976744,0.116279069767442,0.511627906976744,3669.76744186047,11.6279069767442,613.953488372093,130.232558139535,4.65116279069767,0,0,1,4,2.25,0.674418604651163,0.767441860465116,0,61312.4285714286,86.2857142857143,71.4285714285714,100,16,1,0,0,0,0,0,1,0,0,0,3,3,3,20,4,3,NA,3,3,NA,0,57.1428571428571,42.8571428571429,0,0,0,0,100,0,0,0,0,0,0,0,0,0,88.3720930232558,4.65116279069767,2.32558139534884,4.65116279069767,0,0,88.3720930232558,0,4.65116279069767,6.97674418604651,0,97.6744186046512,0,2.32558139534884,0,0,0,97.6744186046512,0,2.32558139534884,0,0
"57","10.27.2",10,27,2,2012,1,0,1,5,0,8,2,40,"","","",2.29885057471264,1.14942528735632,2.29885057471264,2.29885057471264,1.14942528735632,0,0,0,0,0,0,0,0,6.89655172413793,4.71264367816092,0.137931034482759,0.114942528735632,1762.06896551724,11.4942528735632,493.103448275862,82.183908045977,6.89655172413793,1.14942528735632,0,1,3.25,1,0.71264367816092,0.747126436781609,0,128361.333333333,90,100,80,5.91666666666667,1,0,0,0,0,0,1,0,0,0,2,2,15,36,15,2,0,15,2,15,0,73.3333333333333,0,0,26.6666666666667,0,0,100,0,0,0,0,0,0,0,0,0,86.2068965517241,0,0,13.7931034482759,0,0,86.2068965517241,0,2.29885057471264,1.14942528735632,10.3448275862069,96.551724137931,0,0,2.29885057471264,0,1.14942528735632,96.551724137931,0,0,2.29885057471264,1.14942528735632
"58","10.27.3",10,27,3,2012,1,0,0,38,0,10,5,13,"","","",0,2.08333333333333,0,1.04166666666667,0,0,0,0,1.04166666666667,0,0,0,0,3.125,9.125,0.0833333333333333,0.21875,331.260416666667,5.20833333333333,628.135416666667,29.1666666666667,3.125,2.08333333333333,0,2.30769230769231,3.53846153846154,1.53846153846154,0.520833333333333,0.53125,0,56883.25,83.5,30,85,8.35294117647059,1,0,0,0,0,0,1,0,0,0,5,3,5,13,6,5,NA,13,5,NA,0,50,20,0,30,0,0,100,0,0,0,0,0,0,0,0,0,91.6666666666667,2.08333333333333,0,6.25,0,0,91.6666666666667,0,0,6.25,2.08333333333333,97.9166666666667,0,1.04166666666667,1.04166666666667,0,0,97.9166666666667,1.04166666666667,0,1.04166666666667,0
"59","10.27.4",10,27,4,2012,1,0,0,7,0,12,15,35,"","","",2.40963855421687,1.20481927710843,1.20481927710843,0,1.20481927710843,0,0,2.40963855421687,0,0,0,0,0,9.63855421686747,9.08433734939759,0.144578313253012,0.313253012048193,780.722891566265,9.63855421686747,1281.92771084337,66.2650602409639,9.63855421686747,1.20481927710843,0,2.29411764705882,3.35294117647059,2.41176470588235,0.421686746987952,0.457831325301205,0,51345.6666666667,90,25,10,5.5,1,0,0,0,0,0,4,0,0,0,1,8,12,35,12,8,NA,15,8,NA,0,95.2380952380952,4.76190476190476,0,0,0,0,76.1904761904762,19.047619047619,0,0,0,0,0,0,0,4.76190476190476,85.5421686746988,3.6144578313253,0,10.8433734939759,0,0,85.5421686746988,0,0,7.2289156626506,7.2289156626506,100,0,0,0,0,0,100,0,0,0,0
"60","10.27.5",10,27,5,2012,1,0,1,3,0,12,8,40,"","","",0,0,1.08695652173913,0,1.08695652173913,0,0,0,0,0,0,0,0,6.52173913043478,2.26086956521739,0.108695652173913,0.358695652173913,588.04347826087,10.8695652173913,378.260869565217,24.4565217391304,6.52173913043478,0,0,2.21052631578947,3.84210526315789,2.73684210526316,0.33695652173913,0.391304347826087,0,80273,90,26.3157894736842,57.8947368421053,5.81818181818182,1,0,0,0,0,0,2,0,0,0,10,7,7,40,40,12,NA,7,7,7,0,31.5789473684211,68.4210526315789,0,0,0,0,100,0,0,0,0,0,0,0,0,0,89.1304347826087,2.17391304347826,0,8.69565217391304,0,0,89.1304347826087,1.08695652173913,3.26086956521739,6.52173913043478,0,98.9130434782609,0,0,1.08695652173913,0,0,98.9130434782609,1.08695652173913,0,0,0
"61","10.27.7",10,27,7,2012,1,0,1,1,0,0,6,6,"","","",2.53164556962025,0,0,0,0,1.26582278481013,0,2.53164556962025,0,0,0,0,0,7.59493670886076,5.69620253164557,0.126582278481013,0.518987341772152,440.506329113924,7.59493670886076,1025.3164556962,40.5063291139241,7.59493670886076,0,0,1.78947368421053,3,2.15789473684211,0.506329113924051,0.531645569620253,0,47540.625,90,37.5,81.25,5.92307692307692,1,1,0,0,0,0,3,0,0,0,NA,6,6,6,6,4,NA,6,4,NA,6.25,50,31.25,0,12.5,0,6.25,81.25,12.5,0,0,0,0,0,0,0,0,87.3417721518987,2.53164556962025,3.79746835443038,6.32911392405063,0,0,87.3417721518987,1.26582278481013,6.32911392405063,3.79746835443038,1.26582278481013,100,0,0,0,0,0,100,0,0,0,0
