"","id","state","district","village","year","roadPaved","distanceToPavedRoad","roadMonsoonUsability","yearsWithPavedRoad","lnDistanceToPavedRoad","ImmunizationCampaignsNumber","distanceToNearestTown","distanceToNearestDistrictHQ","area","populationCategories","householdNumbersOf","mbCataract","mbTuberculosis","mbHighBP","mbHeartDisease","mbDiabetes","mbLeprosy","mbCancer","mbAsthma","mbPolio","mbParalysis","mbEpilepsy","mbMentalIllness","mbSTDorAIDS","mbOtherLongTerm","mbDaysIncapacitated","mbTreatmentRecieved","mbDaysHospitalized","mbCostOfTreatment","mbCostIncludesMedication","mbCostOfMeds","mbTravelExpenses","mbAnyDisease","mbComDisease","mbNonComDisease","smokeTobacco","chewTobacco","drinkAlcohol","illiterate","attendedSchool","urban","income","yearsLivingHere","ownToilet","electricity","electricityHours","healthSubCenter","primaryHealthCenter","communityHealthCenter","districtHospital","govtMaternityCenter","pvtClinicTrainedDoc","pvtClinicUntrainedDoc","pvtHospital","pvtPharm","otherGovtMedFacility","distHealthSubCenter","distPrimaryHealthCenter","distCommunityHealthCenter","distDistrictHospital","distGovtMaternityCenter","distPvtClinicTrainedDoc","distPvtClinicUntrainedDoc","distPvtHospital","distPvtPharm","distOtherGovtMedFacility","caste.Brahmin","caste.OBC","caste.SC","caste.ST","caste.Other","drinkingWaterSource.Piped","drinkingWaterSource.TubeWell","drinkingWaterSource.HandPump","drinkingWaterSource.OpenWell","drinkingWaterSource.CoveredWell","drinkingWaterSource.River","drinkingWaterSource.Pond","drinkingWaterSource.Truck","drinkingWaterSource.RainWater","drinkingWaterSource.Bottled","drinkingWaterSource.Other","drinkingWaterSource.NA","mbTreatmentWho1.NA","mbTreatmentWho1.PublicDoc","mbTreatmentWho1.PublicDocInPvt","mbTreatmentWho1.PvtDoc","mbTreatmentWho1.Pharm","mbTreatmentWho1.OtherOrTraditional","mbTreatmentWhere1.NA","mbTreatmentWhere1.SameVillage","mbTreatmentWhere1.AnotherVillage","mbTreatmentWhere1.OtherTown","mbTreatmentWhere1.DistrictTown","mbTreatmentWho2.NA","mbTreatmentWho2.PublicDoc","mbTreatmentWho2.PublicDocInPvt","mbTreatmentWho2.PvtDoc","mbTreatmentWho2.Pharm","mbTreatmentWho2.OtherOrTraditional","mbTreatmentWhere2.NA","mbTreatmentWhere2.SameVillage","mbTreatmentWhere2.AnotherVillage","mbTreatmentWhere2.OtherTown","mbTreatmentWhere2.DistrictTown"
"1026","32.10.5",32,10,5,2005,1,0,1,30,0,5,1,15,1185,3,2533,4.04040404040404,1.01010101010101,17.1717171717172,0,6.06060606060606,0,4.04040404040404,2.02020202020202,1.01010101010101,2.02020202020202,0,0,0,7.07070707070707,12.5555555555556,0.242424242424242,1.51515151515152,816.161616161616,5.05050505050505,929.292929292929,37.3737373737374,7.07070707070707,1.01010101010101,0,1.15,0.5,0.6,0.888888888888889,0.939393939393939,0,51033.9373913043,61.1304347826087,0.956521739130435,100,20.4782608695652,1,1,0,0,0,1,0,1,0,0,0,0,-3,88,-3,0,88,0,-3,-3,0,21.7391304347826,8.69565217391304,0,69.5652173913043,4.34782608695652,0,0,0,82.6086956521739,13.0434782608696,0,0,0,0,0,0,75.7575757575758,5.05050505050505,4.04040404040404,15.1515151515152,0,0,75.7575757575758,11.1111111111111,6.06060606060606,2.02020202020202,5.05050505050505,96.969696969697,2.02020202020202,1.01010101010101,0,0,0,96.969696969697,2.02020202020202,0,1.01010101010101,0
"1027","32.10.6",32,10,6,2005,1,0,1,40,0,5,1,35,2761,3,6368,2.5,0,10,0,7.5,0,0,5,0,0,0,0,0,2.5,4.2875,0.175,0.5,280.25,12.5,37.5,5.625,2.5,0,0,1.2,0.533333333333333,0.8,0.860759493670886,0.924050632911392,0,50186.2973684211,55.4736842105263,1,94.7368421052632,20.9444444444444,0,0,0,0,0,1,1,6,5,0,30,22,20,35,35,0,0,0,0,-3,0,15.7894736842105,10.5263157894737,0,73.6842105263158,0,0,0,0,100,0,0,0,0,0,0,0,82.5,11.25,6.25,0,0,0,82.5,15,2.5,0,0,97.5,1.25,0,1.25,0,0,97.5,0,0,1.25,1.25
"1028","32.10.7",32,10,7,2005,1,0,1,35,0,4,9,40,2415,3,5411,11.3924050632911,0,20.253164556962,2.53164556962025,7.59493670886076,0,0,10.126582278481,0,7.59493670886076,0,0,0,7.59493670886076,19.6962025316456,0.30379746835443,2.20253164556962,875.189873417722,11.3924050632911,47.4683544303797,86.7088607594937,7.59493670886076,0,0,0.666666666666667,0.761904761904762,0.7,0.835443037974684,0.949367088607595,0,40129.4835,78.25,0.95,95,22.1578947368421,3,1,1,0,0,2,0,1,4,0,0,0,0,45,5,0,88,0,0,-3,0,25,25,0,50,10,0,5,5,75,0,0,5,0,0,0,0,69.620253164557,11.3924050632911,5.06329113924051,12.6582278481013,1.26582278481013,0,69.620253164557,13.9240506329114,5.06329113924051,6.32911392405063,5.06329113924051,91.1392405063291,5.06329113924051,2.53164556962025,1.26582278481013,0,0,91.1392405063291,2.53164556962025,2.53164556962025,3.79746835443038,0
"1029","32.10.8",32,10,8,2005,1,0,1,20,0,5,5,35,4014,3,2982,11.4942528735632,0,4.59770114942529,3.44827586206897,8.04597701149425,0,0,3.44827586206897,0,5.74712643678161,0,1.14942528735632,0,3.44827586206897,22.1609195402299,0.206896551724138,5.08045977011494,2597.70114942529,5.74712643678161,525.862068965517,493.67816091954,3.44827586206897,0,1.14942528735632,1.07142857142857,0.714285714285714,0.642857142857143,0.905882352941176,0.917647058823529,0,43707.5725,46.75,1,95,19.1052631578947,1,0,1,0,2,1,5,1,2,0,0,6,0,35,0,0,0,0,0,-3,0,15,5,0,80,0,0,0,5,95,0,0,0,0,0,0,0,79.3103448275862,11.4942528735632,1.14942528735632,5.74712643678161,1.14942528735632,1.14942528735632,79.3103448275862,12.6436781609195,6.89655172413793,1.14942528735632,0,89.6551724137931,6.89655172413793,0,3.44827586206897,0,0,89.6551724137931,5.74712643678161,1.14942528735632,3.44827586206897,0
"1030","32.11.4",32,11,4,2005,1,0,1,30,0,4,5,45,-2,3,5216,0,0,9.75609756097561,0,12.1951219512195,0,0,4.8780487804878,0,0,0,2.4390243902439,0,4.8780487804878,6.90243902439024,0.195121951219512,0.317073170731707,146.341463414634,2.4390243902439,263.414634146341,37.2682926829268,4.8780487804878,0,2.4390243902439,1.66666666666667,0,0,0.780487804878049,0.804878048780488,0,77929,56,1,80,24,1,1,1,0,0,1,0,3,2,0,0,0,0,45,-3,0,88,0,0,1,0,60,10,0,30,0,0,0,100,0,0,0,0,0,0,0,0,80.4878048780488,7.31707317073171,4.8780487804878,7.31707317073171,0,0,80.4878048780488,7.31707317073171,2.4390243902439,7.31707317073171,2.4390243902439,92.6829268292683,4.8780487804878,0,2.4390243902439,0,0,92.6829268292683,4.8780487804878,0,2.4390243902439,0
"1031","32.11.5",32,11,5,2005,1,0,1,25,0,4,15,17,1800,3,4260,3.44827586206897,0,6.89655172413793,0,0,0,0,3.44827586206897,0,0,0,0,0,0,1.03448275862069,0.103448275862069,0,0,0,189.655172413793,15.5172413793103,0,0,0,1.25,0.25,0.5,0.96551724137931,1,0,37762.2514285714,55.8571428571429,1,100,22.2857142857143,1,0,1,0,0,1,1,1,2,0,0,2,0,30,10,0,0,0,0,-3,0,42.8571428571429,0,0,57.1428571428571,42.8571428571429,0,0,0,0,57.1428571428571,0,0,0,0,0,0,89.6551724137931,0,10.3448275862069,0,0,0,89.6551724137931,10.3448275862069,0,0,0,100,0,0,0,0,0,100,0,0,0,0
"1032","32.11.6",32,11,6,2005,1,0,1,40,0,4,10,35,1382,3,4569,0,1.26582278481013,6.32911392405063,1.26582278481013,3.79746835443038,0,0,1.26582278481013,0,1.26582278481013,0,0,0,6.32911392405063,2.9620253164557,0.139240506329114,0.493670886075949,107.594936708861,0,686.075949367089,60.7594936708861,6.32911392405063,1.26582278481013,0,1.375,0.375,1.125,0.886075949367089,0.873417721518987,0,48380.422,44.25,1,90,23.5555555555556,0,1,0,0,0,2,0,0,0,0,3,0,2,30,20,0,88,8,1,-3,5,40,5,5,45,0,10,0,90,0,0,0,0,0,0,0,0,86.0759493670886,1.26582278481013,11.3924050632911,1.26582278481013,0,0,86.0759493670886,7.59493670886076,1.26582278481013,1.26582278481013,3.79746835443038,98.7341772151899,0,1.26582278481013,0,0,0,98.7341772151899,0,1.26582278481013,0,0
"1033","32.11.7",32,11,7,2005,1,0,1,40,0,4,20,20,2121,3,6644,1.23456790123457,0,8.64197530864197,1.23456790123457,11.1111111111111,0,0,1.23456790123457,0,2.46913580246914,0,0,0,6.17283950617284,9.30864197530864,0.185185185185185,3.20987654320988,847.530864197531,1.23456790123457,295.802469135802,54.9382716049383,6.17283950617284,0,0,1.6,0.4,0.4,0.839506172839506,0.839506172839506,0,54003.83,55.6,0.85,94.4444444444444,23.4705882352941,1,2,0,0,0,4,0,2,10,0,0,0,-3,88,-3,0,88,0,0,-3,0,65,0,0,35,80,0,0,20,0,0,0,0,0,0,0,0,81.4814814814815,13.5802469135802,3.7037037037037,1.23456790123457,0,0,81.4814814814815,8.64197530864197,7.40740740740741,0,2.46913580246914,95.0617283950617,2.46913580246914,0,2.46913580246914,0,0,95.0617283950617,2.46913580246914,0,2.46913580246914,0
"1034","32.12.1",32,12,1,2005,1,0,1,-3,0,2,6,6,1038,3,2521,1.36986301369863,0,4.10958904109589,4.10958904109589,10.958904109589,0,0,5.47945205479452,0,1.36986301369863,0,0,0,6.84931506849315,6.76712328767123,0.178082191780822,0.301369863013699,1853.42465753425,13.6986301369863,801.369863013699,163.698630136986,6.84931506849315,0,0,1.6,0.1,0.9,0.849315068493151,0.849315068493151,0,37821.673,77,1,100,21.35,2,1,0,0,0,0,0,0,4,0,0,0,6,14,14,1,6,6,0,5,0,20,0,0,80,5,0,0,0,95,0,0,0,0,0,0,0,82.1917808219178,2.73972602739726,0,15.0684931506849,0,0,82.1917808219178,1.36986301369863,9.58904109589041,5.47945205479452,1.36986301369863,87.6712328767123,1.36986301369863,0,10.958904109589,0,0,87.6712328767123,0,9.58904109589041,2.73972602739726,0
"1035","32.12.2",32,12,2,2005,1,0,1,-3,0,2,7,8,2077,3,4196,3.84615384615385,0,3.84615384615385,3.84615384615385,8.97435897435897,0,0,5.12820512820513,0,1.28205128205128,0,0,0,3.84615384615385,14.6923076923077,0.179487179487179,1.41025641025641,1346.15384615385,6.41025641025641,1257.84615384615,154.74358974359,3.84615384615385,0,0,1.36363636363636,0.636363636363636,1,0.909090909090909,0.922077922077922,0,40875.9635,70,1,85,20.2941176470588,1,1,0,0,0,4,0,0,4,0,0,0,8,8,8,0,88,8,0,-3,0,20,0,0,80,10,0,0,5,80,0,0,0,0,0,5,0,82.051282051282,5.12820512820513,0,11.5384615384615,1.28205128205128,0,82.051282051282,1.28205128205128,3.84615384615385,11.5384615384615,1.28205128205128,83.3333333333333,3.84615384615385,0,11.5384615384615,1.28205128205128,0,83.3333333333333,0,6.41025641025641,6.41025641025641,3.84615384615385
"1036","32.12.3",32,12,3,2005,1,0,1,-3,0,2,6,5,1866,3,5212,7.89473684210526,1.31578947368421,15.7894736842105,6.57894736842105,15.7894736842105,0,0,3.94736842105263,0,1.31578947368421,0,0,0,6.57894736842105,6.86842105263158,0.171052631578947,0.907894736842105,723.684210526316,6.57894736842105,936.578947368421,116.447368421053,6.57894736842105,1.31578947368421,0,1.8,0,0.666666666666667,0.960526315789474,0.973684210526316,0,52184.4765,68.25,1,100,22.1,4,1,0,0,0,3,0,1,2,0,0,0,-3,16,-3,0,88,0,0,-3,0,15,5,0,80,0,5,0,0,95,0,0,0,0,0,0,0,82.8947368421053,0,2.63157894736842,13.1578947368421,0,1.31578947368421,82.8947368421053,6.57894736842105,2.63157894736842,3.94736842105263,3.94736842105263,94.7368421052632,0,0,5.26315789473684,0,0,94.7368421052632,1.31578947368421,1.31578947368421,2.63157894736842,0
"1037","32.12.4",32,12,4,2005,1,0,1,-3,0,2,5,16,2174,3,5914,3.8961038961039,0,2.5974025974026,1.2987012987013,5.19480519480519,0,0,3.8961038961039,1.2987012987013,0,0,0,0,12.987012987013,5.45454545454545,0.168831168831169,0.038961038961039,0.649350649350649,5.19480519480519,89.2857142857143,11.2987012987013,12.987012987013,0,0,1.35294117647059,0.764705882352941,0.647058823529412,0.935064935064935,0.935064935064935,0,39594.336,71.45,0.95,60,18.9285714285714,5,1,0,0,0,1,0,2,3,0,0,0,-3,88,-3,0,88,0,0,-3,0,25,20,5,50,0,0,0,0,100,0,0,0,0,0,0,0,83.1168831168831,11.6883116883117,1.2987012987013,2.5974025974026,1.2987012987013,0,83.1168831168831,2.5974025974026,7.79220779220779,6.49350649350649,0,94.8051948051948,3.8961038961039,0,1.2987012987013,0,0,94.8051948051948,2.5974025974026,1.2987012987013,1.2987012987013,0
"1038","32.12.5",32,12,5,2005,1,0,1,-3,0,2,6,15,8500,3,4520,1.23456790123457,1.23456790123457,11.1111111111111,1.23456790123457,6.17283950617284,0,0,3.7037037037037,1.23456790123457,0,0,0,0,8.64197530864197,4.7037037037037,0.172839506172839,0.148148148148148,116.049382716049,9.87654320987654,369.135802469136,49.3827160493827,8.64197530864197,1.23456790123457,0,1.6,0.4,1.13333333333333,0.876543209876543,0.901234567901235,0,92275.7635,65.4,1,95,20.4,7,1,1,0,0,5,0,3,4,0,0,0,0,88,-3,0,88,0,0,-3,0,40,10,0,50,0,0,0,0,95,0,5,0,0,0,0,0,82.7160493827161,4.93827160493827,0,7.40740740740741,3.7037037037037,1.23456790123457,82.7160493827161,4.93827160493827,4.93827160493827,6.17283950617284,1.23456790123457,93.8271604938272,3.7037037037037,0,1.23456790123457,1.23456790123457,0,93.8271604938272,1.23456790123457,3.7037037037037,1.23456790123457,0
"1039","32.12.6",32,12,6,2005,1,0,1,-3,0,2,13,81,1566,3,3601,3.48837209302326,1.16279069767442,2.32558139534884,1.16279069767442,1.16279069767442,0,0,1.16279069767442,1.16279069767442,0,0,0,0,4.65116279069767,3.11627906976744,0.116279069767442,0.593023255813954,198.837209302326,10.4651162790698,136.627906976744,52.4418604651163,4.65116279069767,1.16279069767442,0,1.35714285714286,0.5,0.5,0.906976744186046,0.929411764705882,0,151370.675,64.6,0.95,80,16.6842105263158,4,1,0,0,0,2,0,0,5,3,0,0,-3,88,-3,0,88,-3,0,0,0,5,5,0,90,0,0,0,0,100,0,0,0,0,0,0,0,88.3720930232558,3.48837209302326,1.16279069767442,6.97674418604651,0,0,88.3720930232558,2.32558139534884,4.65116279069767,4.65116279069767,0,93.0232558139535,1.16279069767442,1.16279069767442,4.65116279069767,0,0,93.0232558139535,1.16279069767442,0,4.65116279069767,1.16279069767442
"1040","32.12.7",32,12,7,2005,1,0,1,5,0,2,3,12,1138,3,3049,12.5,0,3.75,1.25,7.5,0,1.25,5,0,0,0,0,0,2.5,2.5125,0.1125,0.1375,403.125,8.75,122.5,19.25,2.5,0,0,1.75,0.375,1.0625,0.9125,0.95,0,53669.022,75.5,1,100,20.5,0,1,0,0,0,0,0,0,1,0,-3,0,-3,88,-3,-3,88,-3,0,-3,0,35,5,0,60,0,0,0,0,95,0,5,0,0,0,0,0,88.75,5,0,6.25,0,0,88.75,6.25,2.5,2.5,0,93.75,2.5,0,3.75,0,0,93.75,3.75,1.25,1.25,0
"1041","32.14.1",32,14,1,2005,1,0,1,52,0,5,6,33,1094,3,6710,2.27272727272727,1.13636363636364,2.27272727272727,1.13636363636364,2.27272727272727,2.27272727272727,0,0,1.13636363636364,0,0,0,0,0,3.43181818181818,0.0681818181818182,0,0,0,118.181818181818,0,0,1.13636363636364,0,1.57142857142857,0.428571428571429,0.357142857142857,0.806818181818182,0.852272727272727,0,34758.942,72.35,0.95,95,22.6842105263158,3,0,0,0,0,0,0,0,0,0,0,-3,-3,88,-3,-3,88,-3,-3,-3,0,45,15,0,40,50,0,5,30,15,0,0,0,0,0,0,0,93.1818181818182,4.54545454545455,1.13636363636364,1.13636363636364,0,0,93.1818181818182,4.54545454545455,1.13636363636364,1.13636363636364,0,98.8636363636364,1.13636363636364,0,0,0,0,98.8636363636364,1.13636363636364,0,0,0
"1042","32.14.2",32,14,2,2005,1,0,1,10,0,4,8,35,6875,3,5020,0,0,9.52380952380952,1.19047619047619,10.7142857142857,1.19047619047619,0,1.19047619047619,0,0,0,0,0,1.19047619047619,2.97619047619048,0.154761904761905,0.678571428571429,386.904761904762,8.33333333333333,993.571428571429,92.8571428571429,1.19047619047619,0,0,1.77777777777778,0.333333333333333,0.888888888888889,0.845238095238095,0.869047619047619,0,41290.6935,47.8,1,85,23.4117647058824,4,1,0,0,0,0,0,0,0,0,0,0,-3,35,15,2,2,15,2,-3,0,40,15,0,45,0,0,0,40,60,0,0,0,0,0,0,0,84.5238095238095,5.95238095238095,1.19047619047619,8.33333333333333,0,0,84.5238095238095,5.95238095238095,4.76190476190476,3.57142857142857,1.19047619047619,95.2380952380952,2.38095238095238,0,2.38095238095238,0,0,95.2380952380952,2.38095238095238,0,2.38095238095238,0
"1043","32.14.3",32,14,3,2005,1,0,1,-3,0,2,10,25,7556,3,4729,1.26582278481013,0,7.59493670886076,2.53164556962025,2.53164556962025,0,0,1.26582278481013,0,0,1.26582278481013,0,0,6.32911392405063,2.27848101265823,0.151898734177215,1.37974683544304,37.9746835443038,1.26582278481013,613.924050632911,67.0886075949367,6.32911392405063,0,0,1.33333333333333,0.75,0.333333333333333,0.884615384615385,0.897435897435897,0,56239.7685,55.95,1,90,21.7894736842105,4,1,1,0,0,2,0,1,6,0,0,0,0,23,23,0,88,0,0,-3,0,35,15,0,50,0,0,0,0,95,0,5,0,0,0,0,0,84.8101265822785,12.6582278481013,0,2.53164556962025,0,0,84.8101265822785,6.32911392405063,2.53164556962025,3.79746835443038,2.53164556962025,97.4683544303797,2.53164556962025,0,0,0,0,97.4683544303797,0,1.26582278481013,0,1.26582278481013
"1044","32.14.4",32,14,4,2005,1,0,1,-3,0,2,2,20,4518,3,5784,0,0,7.2289156626506,1.20481927710843,7.2289156626506,0,2.40963855421687,0,0,0,0,0,0,4.81927710843374,5.42168674698795,0.120481927710843,2.8433734939759,3759.03614457831,7.2289156626506,608.433734939759,54.8192771084337,4.81927710843374,0,0,1.71428571428571,0.571428571428571,0.857142857142857,0.903614457831325,0.927710843373494,0,57637.4,55.45,0.9,90,21.2,4,1,0,0,0,3,0,3,6,0,0,0,48,18,22,0,88,0,0,-3,0,50,0,0,50,0,0,0,0,100,0,0,0,0,0,0,0,87.9518072289157,6.02409638554217,0,6.02409638554217,0,0,87.9518072289157,3.6144578313253,3.6144578313253,2.40963855421687,2.40963855421687,98.7951807228916,0,0,1.20481927710843,0,0,98.7951807228916,0,1.20481927710843,0,0
"1045","32.14.5",32,14,5,2005,1,0,1,-3,0,2,10,10,1728,3,9007,1.20481927710843,0,9.63855421686747,1.20481927710843,4.81927710843374,0,0,3.6144578313253,0,0,0,0,0,2.40963855421687,2.16867469879518,0.144578313253012,0.433734939759036,0,7.2289156626506,610.240963855422,54.2168674698795,2.40963855421687,0,0,1,0.6,0.5,0.903614457831325,0.903614457831325,0,54060.375,57.3,0.9,100,22.15,4,0,0,0,0,4,0,4,6,0,0,3,-3,6,-3,0,88,0,0,-3,0,30,15,0,55,20,0,0,30,50,0,0,0,0,0,0,0,85.5421686746988,6.02409638554217,0,7.2289156626506,1.20481927710843,0,85.5421686746988,6.02409638554217,4.81927710843374,1.20481927710843,2.40963855421687,95.1807228915663,0,0,4.81927710843374,0,0,95.1807228915663,1.20481927710843,2.40963855421687,1.20481927710843,0
"1046","32.14.6",32,14,6,2005,1,0,1,-3,0,2,1,25,1226,3,3828,0,0,8.64197530864197,0,3.7037037037037,0,0,4.93827160493827,0,0,0,0,0,6.17283950617284,3.95061728395062,0.172839506172839,0,12.3456790123457,6.17283950617284,762.345679012346,91.9753086419753,6.17283950617284,0,0,1.2,0.733333333333333,0.533333333333333,0.901234567901235,0.925,0,46124.7265,84.5,0.9,95,21.5,3,1,0,0,0,3,0,1,5,0,0,0,20,20,-3,0,88,0,0,-3,0,25,15,0,60,0,0,0,0,100,0,0,0,0,0,0,0,82.7160493827161,4.93827160493827,3.7037037037037,8.64197530864197,0,0,82.7160493827161,4.93827160493827,12.3456790123457,0,0,97.5308641975309,0,0,2.46913580246914,0,0,97.5308641975309,0,2.46913580246914,0,0
"1047","32.14.7",32,14,7,2005,1,0,1,-3,0,2,20,20,1775,3,9035,0,0,6.59340659340659,2.1978021978022,2.1978021978022,0,0,2.1978021978022,0,0,0,1.0989010989011,0,4.3956043956044,8.08791208791209,0.164835164835165,0.318681318681319,0.10989010989011,9.89010989010989,541.758241758242,45.6043956043956,4.3956043956044,0,1.0989010989011,1.88888888888889,0.125,0.5,0.824175824175824,0.857142857142857,0,68726.355,73.85,1,100,23.35,4,1,0,0,0,3,0,3,8,0,0,0,20,20,-3,0,88,0,0,-3,0,70,0,0,30,5,0,0,0,95,0,0,0,0,0,0,0,83.5164835164835,6.59340659340659,0,8.79120879120879,1.0989010989011,0,83.5164835164835,8.79120879120879,5.49450549450549,1.0989010989011,1.0989010989011,97.8021978021978,0,0,2.1978021978022,0,0,97.8021978021978,1.0989010989011,1.0989010989011,0,0
"1048","32.5.1",32,5,1,2005,0,5,0,-1,1.6094379124341,3,5,40,1050,3,5956,0,0,1.28205128205128,2.56410256410256,3.84615384615385,0,0,0,0,0,0,0,0,1.28205128205128,14.4230769230769,0.0641025641025641,0.461538461538462,99.1025641025641,1.28205128205128,325.641025641026,19.6153846153846,1.28205128205128,0,0,1.71428571428571,0,0.428571428571429,0.884615384615385,0.91025641025641,0,74809.6621428571,59,1,92.8571428571429,22.5384615384615,1,1,0,0,1,2,3,0,1,0,0,0,3,40,0,0,0,3,0,3,0,42.8571428571429,21.4285714285714,0,35.7142857142857,0,0,0,78.5714285714286,21.4285714285714,0,0,0,0,0,0,0,93.5897435897436,1.28205128205128,1.28205128205128,3.84615384615385,0,0,93.5897435897436,2.56410256410256,1.28205128205128,1.28205128205128,1.28205128205128,98.7179487179487,1.28205128205128,0,0,0,0,98.7179487179487,0,0,1.28205128205128,0
"1049","32.5.2",32,5,2,2005,1,0,1,10,0,2,10,25,2154,3,4662,0,0,2.98507462686567,0,2.98507462686567,0,0,0,0,0,0,0,0,0,0.746268656716418,0.0447761194029851,0.164179104477612,46.2686567164179,0,335.820895522388,13.4328358208955,0,0,0,2,0,0,0.850746268656716,0.865671641791045,0,145716.666666667,52.0833333333333,1,91.6666666666667,22.4545454545455,2,1,0,0,0,2,0,0,4,0,0,0,6,20,6,0,28,6,0,6,0,41.6666666666667,8.33333333333333,0,50,0,0,0,83.3333333333333,16.6666666666667,0,0,0,0,0,0,0,95.5223880597015,2.98507462686567,0,1.49253731343284,0,0,95.5223880597015,1.49253731343284,2.98507462686567,0,0,100,0,0,0,0,0,100,0,0,0,0
"1050","32.5.4",32,5,4,2005,1,0,1,-3,0,2,18,50,5214,3,3042,0,0,1.5748031496063,1.5748031496063,2.36220472440945,0,0,0.78740157480315,0,0,0,0,0,1.5748031496063,2.8740157480315,0.0551181102362205,0.15748031496063,25.9842519685039,0,267.716535433071,24.6456692913386,1.5748031496063,0,0,2,0,0,0.68503937007874,0.779527559055118,0,81877.0852173913,55.1739130434783,1,82.6086956521739,22.5263157894737,1,1,0,0,0,0,4,0,3,0,0,0,20,30,-3,8,0,50,0,-3,0,56.5217391304348,13.0434782608696,0,30.4347826086957,0,0,0,82.6086956521739,17.3913043478261,0,0,0,0,0,0,0,94.488188976378,1.5748031496063,0.78740157480315,3.1496062992126,0,0,94.488188976378,0.78740157480315,3.1496062992126,1.5748031496063,0,98.4251968503937,0,0,1.5748031496063,0,0,98.4251968503937,0.78740157480315,0.78740157480315,0,0
"1051","32.5.5",32,5,5,2005,0,3,1,-1,1.09861228866811,3,3,15,2824,3,5411,0,0.714285714285714,0.714285714285714,2.14285714285714,1.42857142857143,0.714285714285714,0.714285714285714,0,0,0,0,0,0,0,2.93571428571429,0.05,0,10,0,134.285714285714,5.64285714285714,0,0.714285714285714,0,1.6,0.4,0,0.827338129496403,0.870503597122302,0,64128.2608695652,35.304347826087,1,86.9565217391304,22.4,3,0,0,0,0,0,0,0,2,0,0,3,3,20,3,3,3,3,0,3,0,91.304347826087,4.34782608695652,0,4.34782608695652,0,0,0,73.9130434782609,21.7391304347826,0,4.34782608695652,0,0,0,0,0,95,0.714285714285714,0,3.57142857142857,0.714285714285714,0,95,5,0,0,0,100,0,0,0,0,0,100,0,0,0,0
"1052","32.5.6",32,5,6,2005,1,0,0,7,0,1,8,8,2089,3,5163,0,0,0,0,6.66666666666667,0,0,0,0,0,0,0,0,6.66666666666667,0,0.0666666666666667,0.2,50,0,1333.33333333333,0,6.66666666666667,0,0,NA,NA,NA,0.785714285714286,0.785714285714286,0,33275,40,1,100,22,1,1,1,0,0,2,0,0,4,0,0,0,0,15,8,0,88,8,0,8,0,75,25,0,0,0,0,0,75,25,0,0,0,0,0,0,0,93.3333333333333,0,0,6.66666666666667,0,0,93.3333333333333,0,6.66666666666667,0,0,100,0,0,0,0,0,100,0,0,0,0
"1053","32.5.7",32,5,7,2005,1,0,0,-2,0,2,5,28,2820,3,5666,0,0,1.76991150442478,0.884955752212389,2.65486725663717,0,0,0.884955752212389,0,0,0,0,0,1.76991150442478,2.12389380530973,0.0619469026548673,0.176991150442478,898.672566371681,1.76991150442478,441.238938053097,54.4247787610619,1.76991150442478,0,0,1.75,0,0.625,0.8125,0.892857142857143,0,125367.5,49.55,1,80,22.1875,8,1,0,0,0,0,0,3,1,0,0,0,5,35,5,5,5,0,0,-3,0,55,30,5,10,15,5,0,65,15,0,0,0,0,0,0,0,93.8053097345133,0.884955752212389,0,5.30973451327434,0,0,93.8053097345133,2.65486725663717,0,3.53982300884956,0,100,0,0,0,0,0,100,0,0,0,0
"1054","32.5.8",32,5,8,2005,1,0,1,-3,0,6,5,8,6118,3,5439,0,0,1.78571428571429,1.78571428571429,0.892857142857143,0,0,0.892857142857143,0,0,0,0.892857142857143,0,0.892857142857143,6.875,0.0625,0,26.9642857142857,0.892857142857143,140.625,13.4821428571429,0.892857142857143,0,0.892857142857143,1.14285714285714,0.857142857142857,0,0.776785714285714,0.839285714285714,0,52103.623,48,1,90,21.8888888888889,1,1,0,0,0,0,0,0,5,0,0,0,5,20,20,5,5,5,0,-3,0,75,0,5,20,0,0,0,70,30,0,0,0,0,0,0,0,93.75,0,0,6.25,0,0,93.75,2.67857142857143,0,2.67857142857143,0.892857142857143,100,0,0,0,0,0,100,0,0,0,0
"1055","32.6.3",32,6,3,2005,1,0,1,2,0,2,3,8,2958,3,1666,0,0,2.94117647058824,0,2.94117647058824,0,0,1.47058823529412,0,0,0,0,0,0,2.72058823529412,0.0735294117647059,0,2.20588235294118,4.41176470588235,227.941176470588,28.3823529411765,0,0,0,1,0,0.333333333333333,0.895522388059702,0.895522388059702,0,98143.75,53.75,1,93.75,23.2666666666667,2,1,0,0,0,1,0,0,1,0,0,0,10,8,8,0,8,8,0,8,0,6.25,6.25,0,87.5,6.25,25,0,43.75,25,0,0,0,0,0,0,0,92.6470588235294,0,0,2.94117647058824,4.41176470588235,0,92.6470588235294,4.41176470588235,1.47058823529412,1.47058823529412,0,100,0,0,0,0,0,100,0,0,0,0
